ID,Service,Voice,Input Set,Language,Text,Text Length,Latency (s)
4592061329439849591,Amazon Polly,Joanna (Neural),formatted,fr-CA,"Nous avons rencontré hier 4 parties prenantes de Grand Island Express. Bonne rencontre. Ils sont fiancés. Un énorme potentiel pour améliorer leur prévisibilité de livraison et leur faire gagner du temps dans ce qui nécessite actuellement de nombreux appels téléphoniques et e-mails entre le répartiteur et le chauffeur. À retenir : - Le gestionnaire de flotte est la personne pour laquelle nous optimisons. - Ce sont eux qui ont le plus à gagner d'une solution de messagerie vocale qui leur permet d'avoir des conversations actives en tête-à-tête avec plus de 50 chauffeurs en une seule journée pour coordonner les délais de réception et réacheminer si nécessaire. - Il existe certaines barrières linguistiques que nous pouvons résoudre partiellement avec des transcriptions traduites (aujourd'hui) et entièrement avec des traductions audio-audio à l'avenir. - Ce flux de travail a un potentiel de résultat direct et indirect : économies de coûts par rapport au service de traduction qu'ils utilisent aujourd'hui, plus grande prévisibilité pour les clients. = amélioration de la réputation et des réservations, possibilité de livrer plus rapidement et de limiter les temps d'arrêt des chauffeurs, car ils peuvent plus facilement prédire les délais de livraison et résoudre les implications en matière de mise sous séquestre et de transport.",1340,2.84
7713601061851914560,Amazon Polly,Joanna (Neural),formatted,TL,"Nakipagpulong kami sa 4 na stakeholder mula sa Grand Island Express kahapon. Magandang pagpupulong. engaged na sila. Malaking potensyal na mapabuti ang kanilang predicability ng paghahatid at makatipid sa kanila ng oras sa kasalukuyang nangangailangan ng maraming tawag sa telepono at email sa pagitan ng dispatcher at driver. Takeaways: - Ang Fleet Manager ay ang taong ino-optimize namin. - Pinakamahusay silang makamit mula sa isang voice messaging solution kung saan maaari silang magkaroon ng aktibong 1-1 na pag-uusap sa 50+ na driver sa isang araw upang i-coordinate ang mga timeline ng resibo at muling ruta kung kinakailangan. - Mayroong ilang mga hadlang sa wika na bahagyang malulutas namin gamit ang mga isinaling transcript (ngayon) at ganap na may mga pagsasalin ng audio2audio sa hinaharap - Ang daloy ng trabaho na ito ay may direkta at hindi direktang potensyal na pang-ibabaw: makatipid sa gastos kumpara sa serbisyo ng pagsasalin na ginagamit nila ngayon, mas mahuhulaan para sa mga customer = pinahusay na reputasyon at mga booking, potensyal na makapaghatid ng mas mabilis at limitahan ang downtime ng driver dahil mas madali nilang mahulaan ang mga timeline ng paghahatid at malutas ang mga implikasyon ng receivership at backhaul",1252,2.96
6629438684452467906,Amazon Polly,Joanna (Neural),formatted,cmn-CN,昨天我们会见了 Grand Island Express 的 4 位利益相关者。 很好的会议。 他们订婚了。 提高送货的可预测性并节省时间的巨大潜力，因为目前调度员和司机之间需要大量的电话和电子邮件。 要点： - 车队经理是我们正在优化的人。 - 他们从语音消息解决方案中获益最多，在该解决方案中，他们可以在一天内与 50 多名司机进行积极的 1-1 对话，以协调收货时间表并根据需要重新安排路线。 - 有一些语言障碍，我们可以通过翻译文本（今天）部分解决，并在未来通过音频到音频翻译完全解决 - 此工作流程具有直接和间接的底线潜力：与他们今天使用的翻译服务相比，可以节省成本，为客户提供更高的可预测性 = 提高声誉和预订量，加快交付速度并限制司机停机时间的潜力，因为他们可以更轻松地预测交付时间并解决接管和回程影响,358,2.76
5265193326428393641,Amazon Polly,Joanna (Neural),numbers_and_acronyms,en-US,The receiver is located at 1567 W Oakley St. Take the RH turn at Main St. Whats your ETA? They are expecting you at 2:30pm CT. Go to https://espn.com to learn more.,164,0.77
9195707271496402150,Amazon Polly,Joanna (Neural),numbers_and_acronyms,es-ES,El receptor está ubicado en 1567 W Oakley St. Tome el giro a la derecha en Main St. ¿Cuál es su ETA? Te esperan a las 2:30 p. m. CT. Vaya a https://espn.com para obtener más información.,186,1.0
9195707271496402150,Amazon Polly,Joanna (Neural),numbers_and_acronyms,es-MX,El receptor está ubicado en 1567 W Oakley St. Tome el giro a la derecha en Main St. ¿Cuál es su ETA? Te esperan a las 2:30 p. m. CT. Vaya a https://espn.com para obtener más información.,186,1.13
4937286009454386622,Amazon Polly,Joanna (Neural),numbers_and_acronyms,pt-PT,O receptor está localizado em 1567 W Oakley St. Faça a curva RH na Main St. Qual é o seu HEC? Eles estão esperando você às 14h30 CT. Acesse https://espn.com para saber mais.,173,1.04
3961212129703117394,Amazon Polly,Joanna (Neural),numbers_and_acronyms,fr-FR,Le récepteur est situé au 1567 W Oakley St. Prenez le virage à droite sur Main St. Quelle est votre ETA ? Ils vous attendent à 14h30 CT. Accédez à https://espn.com pour en savoir plus.,184,0.77
3961212129703117394,Amazon Polly,Joanna (Neural),numbers_and_acronyms,fr-CA,Le récepteur est situé au 1567 W Oakley St. Prenez le virage à droite sur Main St. Quelle est votre ETA ? Ils vous attendent à 14h30 CT. Accédez à https://espn.com pour en savoir plus.,184,0.82
1420688110380479176,Amazon Polly,Joanna (Neural),numbers_and_acronyms,TL,Ang receiver ay matatagpuan sa 1567 W Oakley St. Lumiko sa RH sa Main St. Ano ang iyong ETA? Inaasahan ka nila sa 2:30pm CT. Pumunta sa https://espn.com para matuto pa.,168,1.07
1358909027299200544,Amazon Polly,Joanna (Neural),numbers_and_acronyms,cmn-CN,接收器位于 1567 W Oakley St。在 Main St 右转。您的预计到达时间是多少？ 他们将于中部时间下午 2:30 等您。 请访问 https://espn.com 了解更多信息。,97,1.15
5955059438487776953,Amazon Polly,Joanna (Neural),names,en-US,Wendy Thompson from Acme Supply in Chattanooga is expecting you to call Ryan McGarvey and JP Gooderham this afternoon. Nick DePrey is also awaiting your call.,158,0.62
2246303939661606533,Amazon Polly,Joanna (Neural),names,es-ES,Wendy Thompson de Acme Supply en Chattanooga espera que llame a Ryan McGarvey y JP Gooderham esta tarde. Nick DePrey también está esperando tu llamada.,151,0.71
2246303939661606533,Amazon Polly,Joanna (Neural),names,es-MX,Wendy Thompson de Acme Supply en Chattanooga espera que llame a Ryan McGarvey y JP Gooderham esta tarde. Nick DePrey también está esperando tu llamada.,151,0.77
6093771877526065597,Amazon Polly,Joanna (Neural),names,pt-PT,"Wendy Thompson, da Acme Supply em Chattanooga, espera que você ligue para Ryan McGarvey e JP Gooderham esta tarde. Nick DePrey também está aguardando sua ligação.",162,0.68
2916455861714773741,Amazon Polly,Joanna (Neural),names,fr-FR,Wendy Thompson d'Acme Supply à Chattanooga s'attend à ce que vous appeliez Ryan McGarvey et JP Gooderham cet après-midi. Nick DePrey attend également votre appel.,162,0.64
2916455861714773741,Amazon Polly,Joanna (Neural),names,fr-CA,Wendy Thompson d'Acme Supply à Chattanooga s'attend à ce que vous appeliez Ryan McGarvey et JP Gooderham cet après-midi. Nick DePrey attend également votre appel.,162,0.64
5509501558484243280,Amazon Polly,Joanna (Neural),names,TL,Inaasahan ni Wendy Thompson mula sa Acme Supply sa Chattanooga na tatawagan mo sina Ryan McGarvey at JP Gooderham ngayong hapon. Hinihintay din ni Nick DePrey ang iyong tawag.,175,0.64
1443802464267080338,Amazon Polly,Joanna (Neural),names,cmn-CN,查塔努加 Acme Supply 的 Wendy Thompson 希望您今天下午给 Ryan McGarvey 和 JP Gooderham 打电话。,76,0.58
5389543053074901612,Coqui,Ilkin Urbano,simple,en-US,Hello. how are you?,19,2.49
5066344976214438695,Coqui,Ilkin Urbano,simple,en-US,The quick brown fox jumps over the lazy dog.,44,1.79
9215803895744956750,Coqui,Ilkin Urbano,simple,en-US,Peter Piper picked a pack of pickled peppers.,45,1.43
3182540953713316877,Coqui,Ilkin Urbano,simple,es-ES,Hola. ¿Cómo estás?,18,1.46
8784352254280886338,Coqui,Ilkin Urbano,simple,es-ES,El rápido zorro marrón salta sobre el perro perezoso.,53,1.57
2002111830274401159,Coqui,Ilkin Urbano,simple,es-ES,Peter Piper eligió un paquete de pimientos encurtidos.,54,2.28
3182540953713316877,Coqui,Ilkin Urbano,simple,es-MX,Hola. ¿Cómo estás?,18,1.97
8784352254280886338,Coqui,Ilkin Urbano,simple,es-MX,El rápido zorro marrón salta sobre el perro perezoso.,53,2.11
1082269302267074834,Coqui,Ilkin Urbano,simple,es-MX,Peter Piper recogió un paquete de pimientos encurtidos.,55,3.09
61379386528548510,Coqui,Ilkin Urbano,simple,pt-PT,Olá. Como você está?,20,2.28
8998559571354021851,Coqui,Ilkin Urbano,simple,pt-PT,A rápida raposa marrom pula sobre o cachorro preguiçoso.,56,3.12
7464022571890312868,Coqui,Ilkin Urbano,simple,pt-PT,Peter Piper pegou um pacote de pimentos em conserva.,52,2.18
7490761626465514142,Coqui,Ilkin Urbano,simple,fr-FR,Bonjour. Comment allez-vous ?,29,2.24
7631072064185104517,Coqui,Ilkin Urbano,simple,fr-FR,Le rapide renard brun saute par-dessus le chien paresseux.,58,1.83
5409407387125123914,Coqui,Ilkin Urbano,simple,fr-FR,Peter Piper a cueilli un paquet de poivrons marinés.,52,2.67
7490761626465514142,Coqui,Ilkin Urbano,simple,fr-CA,Bonjour. Comment allez-vous ?,29,1.44
6869493858577139118,Coqui,Ilkin Urbano,simple,fr-CA,Le renard brun saute par-dessus le chien paresseux.,51,3.05
5409407387125123914,Coqui,Ilkin Urbano,simple,fr-CA,Peter Piper a cueilli un paquet de poivrons marinés.,52,2.68
4648691054174749092,Coqui,Ilkin Urbano,simple,TL,Kumusta. Kumusta ka?,20,1.79
6137211549374022918,Coqui,Ilkin Urbano,simple,TL,Tumalon ang mabilis na kayumanggi na lobos sa tamad na aso.,59,2.96
2012773337416190725,Coqui,Ilkin Urbano,simple,TL,Pumili ni Peter Piper ng isang pakete ng mga inakado na paminta.,64,2.97
2567662458351456569,Coqui,Ilkin Urbano,simple,cmn-CN,你好你好嗎,5,1.37
6702200584827349911,Coqui,Ilkin Urbano,simple,cmn-CN,快速的棕色狐狸跳過懶狗。,12,1.91
8581038434140867371,Coqui,Ilkin Urbano,simple,cmn-CN,彼得·派珀摘了一包醃辣椒。,13,1.59
8399557637167628828,Coqui,Ilkin Urbano,punctuation,en-US,What is your estimated time of arrival?,39,2.72
5926794125787674537,Coqui,Ilkin Urbano,punctuation,en-US,What is your estimated time of arrival?!,40,1.73
2091401229509318023,Coqui,Ilkin Urbano,punctuation,en-US,What is your estimated time of arrival!,39,2.77
1500458210669381575,Coqui,Ilkin Urbano,punctuation,en-US,WHAT IS YOUR ESTIMATED TIME OF ARIVAL,37,2.35
2541349148368139661,Coqui,Ilkin Urbano,punctuation,es-ES,¿Cuál es su hora estimada de llegada?,37,2.15
7328600967710534853,Coqui,Ilkin Urbano,punctuation,es-ES,¡Cuál es su hora estimada de llegada?,37,1.69
1368666408216340893,Coqui,Ilkin Urbano,punctuation,es-ES,¡Cuál es su hora estimada de llegada!,37,2.77
6953182421991353529,Coqui,Ilkin Urbano,punctuation,es-ES,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,1.64
2541349148368139661,Coqui,Ilkin Urbano,punctuation,es-MX,¿Cuál es su hora estimada de llegada?,37,2.83
7328600967710534853,Coqui,Ilkin Urbano,punctuation,es-MX,¡Cuál es su hora estimada de llegada?,37,1.65
1368666408216340893,Coqui,Ilkin Urbano,punctuation,es-MX,¡Cuál es su hora estimada de llegada!,37,2.22
6953182421991353529,Coqui,Ilkin Urbano,punctuation,es-MX,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,1.97
3120540659098705254,Coqui,Ilkin Urbano,punctuation,pt-PT,Qual é a sua hora estimada de chegada?,38,1.92
6489092215772446244,Coqui,Ilkin Urbano,punctuation,pt-PT,Qual é a sua hora estimada de chegada?!,39,2.94
7970954367200009432,Coqui,Ilkin Urbano,punctuation,pt-PT,Qual é a sua hora estimada de chegada!,38,1.76
542887017674631525,Coqui,Ilkin Urbano,punctuation,pt-PT,QUAL É A SUA HORA ESTIMADA DE CHEGADA,37,1.61
5975122571809900486,Coqui,Ilkin Urbano,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?,42,1.37
8937061958364331162,Coqui,Ilkin Urbano,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée !,42,2.28
6574703509157853417,Coqui,Ilkin Urbano,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?!,43,1.68
5904095262849295775,Coqui,Ilkin Urbano,punctuation,fr-FR,QUELLE EST VOTRE HEURE D'ARRIVÉE ESTIMÉE,40,2.05
5524549484161776881,Coqui,Ilkin Urbano,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?,41,1.68
3083870954718101758,Coqui,Ilkin Urbano,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?!,42,2.48
4070524735328127872,Coqui,Ilkin Urbano,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue !,41,2.23
1377429980566466709,Coqui,Ilkin Urbano,punctuation,fr-CA,QUELLE EST VOTRE HEURE D'ARRIVÉE PRÉVUE,39,2.23
453421860188138072,Coqui,Ilkin Urbano,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?,43,2.86
1393850640430908664,Coqui,Ilkin Urbano,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?!,44,2.09
4465282389802427140,Coqui,Ilkin Urbano,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating!,43,2.62
3581862246464957730,Coqui,Ilkin Urbano,punctuation,TL,ANO ANG IYONG TINATAYANG ORAS NG PAGDATING,42,2.33
1476471981664132518,Coqui,Ilkin Urbano,punctuation,cmn-CN,您的預計抵達時間是多少？,12,1.67
3455120490608936407,Coqui,Ilkin Urbano,punctuation,cmn-CN,您的預計抵達時間是多少 ?!,14,1.99
5287535665104760018,Coqui,Ilkin Urbano,punctuation,cmn-CN,您的預計抵達時間是多少 !,13,2.33
3044520220937139005,Coqui,Ilkin Urbano,punctuation,cmn-CN,您的預計抵達時間是多少,11,2.12
3761834604770913808,Coqui,Ilkin Urbano,emojis,en-US,"🚨 Urgent, please read. 🚨",24,1.73
8395597678965418347,Coqui,Ilkin Urbano,emojis,en-US,🚨👀🚚🥇📦👇,6,2.91
7688319924097264314,Coqui,Ilkin Urbano,emojis,es-ES,"🚨 Urgente, por favor lee. 🚨",27,1.84
8395597678965418347,Coqui,Ilkin Urbano,emojis,es-ES,🚨👀🚚🥇📦👇,6,2.8
6134630156339911179,Coqui,Ilkin Urbano,emojis,es-MX,"🚨 Urgente, por favor lea. 🚨",27,2.17
8395597678965418347,Coqui,Ilkin Urbano,emojis,es-MX,🚨👀🚚🥇📦👇,6,2.36
3877872445197704672,Coqui,Ilkin Urbano,emojis,pt-PT,"🚨 Urgente, por favor, leia. 🚨",29,1.81
8395597678965418347,Coqui,Ilkin Urbano,emojis,pt-PT,🚨👀🚚🥇📦👇,6,2.38
1473448147527846640,Coqui,Ilkin Urbano,emojis,fr-FR,"🚨 C'est urgent, veuillez lire. 🚨",32,2.78
8395597678965418347,Coqui,Ilkin Urbano,emojis,fr-FR,🚨👀🚚🥇📦👇,6,2.75
5165387091800739433,Coqui,Ilkin Urbano,emojis,fr-CA,"🚨 Urgent, veuillez lire. 🚨",26,1.72
8395597678965418347,Coqui,Ilkin Urbano,emojis,fr-CA,🚨👀🚚🥇📦👇,6,2.29
5859734739491421572,Coqui,Ilkin Urbano,emojis,TL,"🚨 Kagad, mangyaring basahin. 🚨",30,1.65
8395597678965418347,Coqui,Ilkin Urbano,emojis,TL,🚨👀🚚🥇📦👇,6,1.35
2911822502834345345,Coqui,Ilkin Urbano,emojis,cmn-CN,🚨 緊急，請閱讀。 🚨,11,1.69
8395597678965418347,Coqui,Ilkin Urbano,emojis,cmn-CN,🚨👀🚚🥇📦👇,6,1.74
8692451500881838389,Coqui,Ilkin Urbano,numbers_and_acronyms,en-US,The receiver is located at 1567 W Oakley St. Take the RH turn at Main St. Whats your ETA? They are expecting you at 2:30pm CT. Go to https://espn.com to learn more.,164,4.41
1235319246025406802,Coqui,Ilkin Urbano,numbers_and_acronyms,es-ES,El receptor está ubicado en 1567 W Oakley St. Tome el giro a la derecha en Main St. ¿Cuál es su ETA? Te esperan a las 2:30 p. m. CT. Vaya a https://espn.com para obtener más información.,186,7.62
1235319246025406802,Coqui,Ilkin Urbano,numbers_and_acronyms,es-MX,El receptor está ubicado en 1567 W Oakley St. Tome el giro a la derecha en Main St. ¿Cuál es su ETA? Te esperan a las 2:30 p. m. CT. Vaya a https://espn.com para obtener más información.,186,4.48
3525549715201318010,Coqui,Ilkin Urbano,numbers_and_acronyms,pt-PT,O receptor está localizado em 1567 W Oakley St. Faça a curva RH na Main St. Qual é o seu HEC? Eles estão esperando você às 14h30 CT. Acesse https://espn.com para saber mais.,173,5.14
1841770870840151382,Coqui,Ilkin Urbano,numbers_and_acronyms,fr-FR,Le récepteur est situé au 1567 W Oakley St. Prenez le virage à droite sur Main St. Quelle est votre ETA ? Ils vous attendent à 14h30 CT. Accédez à https://espn.com pour en savoir plus.,184,4.26
1841770870840151382,Coqui,Ilkin Urbano,numbers_and_acronyms,fr-CA,Le récepteur est situé au 1567 W Oakley St. Prenez le virage à droite sur Main St. Quelle est votre ETA ? Ils vous attendent à 14h30 CT. Accédez à https://espn.com pour en savoir plus.,184,4.07
3742347264205782463,Coqui,Ilkin Urbano,numbers_and_acronyms,TL,Ang receiver ay matatagpuan sa 1567 W Oakley St. Lumiko sa RH sa Main St. Ano ang iyong ETA? Inaasahan ka nila sa 2:30pm CT. Pumunta sa https://espn.com para matuto pa.,168,5.66
7047883938411448920,Coqui,Ilkin Urbano,numbers_and_acronyms,cmn-CN,接收器位于 1567 W Oakley St。在 Main St 右转。您的预计到达时间是多少？ 他们将于中部时间下午 2:30 等您。 请访问 https://espn.com 了解更多信息。,97,5.38
8048816996599383143,Coqui,Ilkin Urbano,names,en-US,Wendy Thompson from Acme Supply in Chattanooga is expecting you to call Ryan McGarvey and JP Gooderham this afternoon. Nick DePrey is also awaiting your call.,158,4.94
5242266286776747424,Coqui,Ilkin Urbano,names,es-ES,Wendy Thompson de Acme Supply en Chattanooga espera que llame a Ryan McGarvey y JP Gooderham esta tarde. Nick DePrey también está esperando tu llamada.,151,3.25
5242266286776747424,Coqui,Ilkin Urbano,names,es-MX,Wendy Thompson de Acme Supply en Chattanooga espera que llame a Ryan McGarvey y JP Gooderham esta tarde. Nick DePrey también está esperando tu llamada.,151,2.78
8396087966860668617,Coqui,Ilkin Urbano,names,pt-PT,"Wendy Thompson, da Acme Supply em Chattanooga, espera que você ligue para Ryan McGarvey e JP Gooderham esta tarde. Nick DePrey também está aguardando sua ligação.",162,3.25
7302867606832354353,Coqui,Ilkin Urbano,names,fr-FR,Wendy Thompson d'Acme Supply à Chattanooga s'attend à ce que vous appeliez Ryan McGarvey et JP Gooderham cet après-midi. Nick DePrey attend également votre appel.,162,4.02
7302867606832354353,Coqui,Ilkin Urbano,names,fr-CA,Wendy Thompson d'Acme Supply à Chattanooga s'attend à ce que vous appeliez Ryan McGarvey et JP Gooderham cet après-midi. Nick DePrey attend également votre appel.,162,3.36
6199227491114819499,Coqui,Ilkin Urbano,names,TL,Inaasahan ni Wendy Thompson mula sa Acme Supply sa Chattanooga na tatawagan mo sina Ryan McGarvey at JP Gooderham ngayong hapon. Hinihintay din ni Nick DePrey ang iyong tawag.,175,3.81
4238572701299708570,Coqui,Ilkin Urbano,names,cmn-CN,查塔努加 Acme Supply 的 Wendy Thompson 希望您今天下午给 Ryan McGarvey 和 JP Gooderham 打电话。,76,2.84
6577458620026095012,Coqui,Ana Florence,simple,en-US,Hello. how are you?,19,2.13
5924913592959872070,Coqui,Ana Florence,simple,en-US,The quick brown fox jumps over the lazy dog.,44,1.79
770131622212104595,Coqui,Ana Florence,simple,en-US,Peter Piper picked a pack of pickled peppers.,45,1.61
1186424341168836175,Coqui,Ana Florence,simple,es-ES,Hola. ¿Cómo estás?,18,1.52
6088004418959580464,Coqui,Ana Florence,simple,es-ES,El rápido zorro marrón salta sobre el perro perezoso.,53,2.06
842156347938835601,Coqui,Ana Florence,simple,es-ES,Peter Piper eligió un paquete de pimientos encurtidos.,54,2.22
1186424341168836175,Coqui,Ana Florence,simple,es-MX,Hola. ¿Cómo estás?,18,1.72
6088004418959580464,Coqui,Ana Florence,simple,es-MX,El rápido zorro marrón salta sobre el perro perezoso.,53,3.08
4501815054091329178,Coqui,Ana Florence,simple,es-MX,Peter Piper recogió un paquete de pimientos encurtidos.,55,2.95
3010181196582784646,Coqui,Ana Florence,simple,pt-PT,Olá. Como você está?,20,1.6
5150479753423518741,Coqui,Ana Florence,simple,pt-PT,A rápida raposa marrom pula sobre o cachorro preguiçoso.,56,1.96
1891675931924919157,Coqui,Ana Florence,simple,pt-PT,Peter Piper pegou um pacote de pimentos em conserva.,52,2.42
4429299533862105728,Coqui,Ana Florence,simple,fr-FR,Bonjour. Comment allez-vous ?,29,1.93
342240826200768516,Coqui,Ana Florence,simple,fr-FR,Le rapide renard brun saute par-dessus le chien paresseux.,58,2.93
4232391173734677864,Coqui,Ana Florence,simple,fr-FR,Peter Piper a cueilli un paquet de poivrons marinés.,52,2.59
4429299533862105728,Coqui,Ana Florence,simple,fr-CA,Bonjour. Comment allez-vous ?,29,1.47
4835761484052511769,Coqui,Ana Florence,simple,fr-CA,Le renard brun saute par-dessus le chien paresseux.,51,2.07
4232391173734677864,Coqui,Ana Florence,simple,fr-CA,Peter Piper a cueilli un paquet de poivrons marinés.,52,2.57
7267678737157286944,Coqui,Ana Florence,simple,TL,Kumusta. Kumusta ka?,20,2.3
4720015373552838403,Coqui,Ana Florence,simple,TL,Tumalon ang mabilis na kayumanggi na lobos sa tamad na aso.,59,2.86
7608956908746443977,Coqui,Ana Florence,simple,TL,Pumili ni Peter Piper ng isang pakete ng mga inakado na paminta.,64,3.26
130607360157933120,Coqui,Ana Florence,simple,cmn-CN,你好你好嗎,5,1.54
5275657049351795514,Coqui,Ana Florence,simple,cmn-CN,快速的棕色狐狸跳過懶狗。,12,1.55
215889691473625959,Coqui,Ana Florence,simple,cmn-CN,彼得·派珀摘了一包醃辣椒。,13,1.6
3189371484300688459,Coqui,Ana Florence,punctuation,en-US,What is your estimated time of arrival?,39,2.56
5327277387705531129,Coqui,Ana Florence,punctuation,en-US,What is your estimated time of arrival?!,40,1.52
252271888465727203,Coqui,Ana Florence,punctuation,en-US,What is your estimated time of arrival!,39,1.68
68619460368943752,Coqui,Ana Florence,punctuation,en-US,WHAT IS YOUR ESTIMATED TIME OF ARIVAL,37,1.7
7207654936836882894,Coqui,Ana Florence,punctuation,es-ES,¿Cuál es su hora estimada de llegada?,37,1.97
6162156363382713527,Coqui,Ana Florence,punctuation,es-ES,¡Cuál es su hora estimada de llegada?,37,1.53
5276893465641410296,Coqui,Ana Florence,punctuation,es-ES,¡Cuál es su hora estimada de llegada!,37,4.86
3827767685988492205,Coqui,Ana Florence,punctuation,es-ES,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,1.62
7207654936836882894,Coqui,Ana Florence,punctuation,es-MX,¿Cuál es su hora estimada de llegada?,37,1.83
6162156363382713527,Coqui,Ana Florence,punctuation,es-MX,¡Cuál es su hora estimada de llegada?,37,1.74
5276893465641410296,Coqui,Ana Florence,punctuation,es-MX,¡Cuál es su hora estimada de llegada!,37,2.56
3827767685988492205,Coqui,Ana Florence,punctuation,es-MX,CUÁL ES SU HORA ESTIMADA DE LLEGADA,35,1.42
7249218442889761037,Coqui,Ana Florence,punctuation,pt-PT,Qual é a sua hora estimada de chegada?,38,2.72
908265992996839190,Coqui,Ana Florence,punctuation,pt-PT,Qual é a sua hora estimada de chegada?!,39,1.6
8303804116643699597,Coqui,Ana Florence,punctuation,pt-PT,Qual é a sua hora estimada de chegada!,38,2.46
185891278839410036,Coqui,Ana Florence,punctuation,pt-PT,QUAL É A SUA HORA ESTIMADA DE CHEGADA,37,2.1
7657044017122902064,Coqui,Ana Florence,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?,42,1.62
1409403009926964792,Coqui,Ana Florence,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée !,42,1.42
29568678766336743,Coqui,Ana Florence,punctuation,fr-FR,Quelle est votre heure d'arrivée estimée ?!,43,1.77
3693670361996819348,Coqui,Ana Florence,punctuation,fr-FR,QUELLE EST VOTRE HEURE D'ARRIVÉE ESTIMÉE,40,1.76
7272516804676393843,Coqui,Ana Florence,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?,41,2.0
3047857226672787266,Coqui,Ana Florence,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue ?!,42,1.76
3482417393542983895,Coqui,Ana Florence,punctuation,fr-CA,Quelle est votre heure d'arrivée prévue !,41,3.53
3655801201189627248,Coqui,Ana Florence,punctuation,fr-CA,QUELLE EST VOTRE HEURE D'ARRIVÉE PRÉVUE,39,1.7
622623794619947999,Coqui,Ana Florence,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?,43,2.18
9223202538206770361,Coqui,Ana Florence,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating?!,44,2.92
4923685621968962434,Coqui,Ana Florence,punctuation,TL,Ano ang iyong tinatayang oras ng pagdating!,43,2.03
4066089021023287805,Coqui,Ana Florence,punctuation,TL,ANO ANG IYONG TINATAYANG ORAS NG PAGDATING,42,2.81
1987222525973859846,Coqui,Ana Florence,punctuation,cmn-CN,您的預計抵達時間是多少？,12,1.85
1470618976387576894,Coqui,Ana Florence,punctuation,cmn-CN,您的預計抵達時間是多少 ?!,14,2.26
1471218545400256314,Coqui,Ana Florence,punctuation,cmn-CN,您的預計抵達時間是多少 !,13,1.33
7930589702057870268,Coqui,Ana Florence,punctuation,cmn-CN,您的預計抵達時間是多少,11,1.9
7940193223309119254,Coqui,Ana Florence,emojis,en-US,"🚨 Urgent, please read. 🚨",24,2.94
5768137376022263890,Coqui,Ana Florence,emojis,en-US,🚨👀🚚🥇📦👇,6,1.51
6366171244755431877,Coqui,Ana Florence,emojis,es-ES,"🚨 Urgente, por favor lee. 🚨",27,1.59
5768137376022263890,Coqui,Ana Florence,emojis,es-ES,🚨👀🚚🥇📦👇,6,1.48
6245523683540780778,Coqui,Ana Florence,emojis,es-MX,"🚨 Urgente, por favor lea. 🚨",27,1.88
5768137376022263890,Coqui,Ana Florence,emojis,es-MX,🚨👀🚚🥇📦👇,6,1.81
4277227827009250455,Coqui,Ana Florence,emojis,pt-PT,"🚨 Urgente, por favor, leia. 🚨",29,1.86
5768137376022263890,Coqui,Ana Florence,emojis,pt-PT,🚨👀🚚🥇📦👇,6,2.7
1297456708722689841,Coqui,Ana Florence,emojis,fr-FR,"🚨 C'est urgent, veuillez lire. 🚨",32,1.49
5768137376022263890,Coqui,Ana Florence,emojis,fr-FR,🚨👀🚚🥇📦👇,6,1.45
9150312376774717965,Coqui,Ana Florence,emojis,fr-CA,"🚨 Urgent, veuillez lire. 🚨",26,1.44
5768137376022263890,Coqui,Ana Florence,emojis,fr-CA,🚨👀🚚🥇📦👇,6,1.47
3419216878351690563,Coqui,Ana Florence,emojis,TL,"🚨 Kagad, mangyaring basahin. 🚨",30,1.95
5768137376022263890,Coqui,Ana Florence,emojis,TL,🚨👀🚚🥇📦👇,6,1.8
5193913617538050497,Coqui,Ana Florence,emojis,cmn-CN,🚨 緊急，請閱讀。 🚨,11,2.08
5768137376022263890,Coqui,Ana Florence,emojis,cmn-CN,🚨👀🚚🥇📦👇,6,1.39
2266728907823071300,Coqui,Ana Florence,numbers_and_acronyms,en-US,The receiver is located at 1567 W Oakley St. Take the RH turn at Main St. Whats your ETA? They are expecting you at 2:30pm CT. Go to https://espn.com to learn more.,164,4.43
6266262091633835036,Coqui,Ana Florence,numbers_and_acronyms,es-ES,El receptor está ubicado en 1567 W Oakley St. Tome el giro a la derecha en Main St. ¿Cuál es su ETA? Te esperan a las 2:30 p. m. CT. Vaya a https://espn.com para obtener más información.,186,5.56
